"age" "race" "ethnicty" "educ" "sex" "livewith" "famtime" "crimtype" "everviol" "numarr" "probtn" "corrinst" "evertime" "prviol" "prprop" "prdrug" "prpub" "prjuv" "agefirst" "usewepn" "alcuse" "everdrug"
"1557" 16 1 2 9 1 1 1 "2" 0 6 1 3 1 0 1 0 0 1 12 2 "1" "1"
"1558" 17 1 2 9 1 1 1 "2" 1 5 2 4 1 1 1 0 0 0 13 2 "1" "1"
"1559" 18 2 2 10 1 3 2 "2" 0 1 1 2 1 0 1 0 0 1 11 2 "1" "0"
"1560" 18 1 2 11 1 1 2 "2" 1 20 3 2 1 1 1 1 0 0 13 2 "1" "1"
"1561" 18 1 2 11 1 3 2 "2" 1 10 4 8 9 1 1 0 0 0 13 2 "9" "1"
"1562" 16 2 2 9 1 1 2 "1" 1 15 1 5 1 0 1 0 0 1 15 2 "3" "0"
"1563" 16 2 2 10 1 1 2 "2" 0 2 0 0 2 0 0 0 0 0 16 2 "3" "0"
"1564" 18 1 2 11 1 3 1 "2" 1 6 2 0 2 1 0 0 0 1 13 2 "1" "1"
"1565" 19 1 2 11 1 3 2 "2" 0 10 1 1 1 0 0 0 0 1 16 2 "1" "1"
"1566" 17 2 2 10 1 1 2 "2" 0 5 2 0 2 0 1 0 0 0 16 2 "1" "0"
"1567" 17 1 2 10 1 3 2 "2" 0 1 1 0 2 0 1 0 0 1 17 2 "1" "0"
"1568" 18 2 2 8 1 3 2 "1" 1 2 2 2 1 1 1 0 1 1 12 2 "1" "1"
"1569" 18 1 2 11 1 1 1 "2" 0 5 1 0 2 0 1 0 0 0 15 2 "1" "1"
"1570" 16 1 2 10 1 1 1 "3" 0 1 1 13 1 0 1 0 0 0 15 2 "1" "1"
"1571" 16 1 2 9 1 3 1 "1" 1 5 1 4 1 0 1 0 0 1 14 1 "1" "1"
"1572" 17 1 2 9 1 3 2 "2" 0 1 2 0 2 0 1 0 0 0 17 2 "1" "1"
"1573" 17 1 2 9 1 1 2 "4" 0 2 2 4 1 0 1 1 0 0 15 2 "1" "1"
"1574" 17 2 2 9 1 1 2 "2" 1 8 1 1 1 1 0 0 0 1 11 2 "1" "1"
"1575" 17 2 2 10 1 1 2 "1" 1 3 2 6 1 0 1 0 0 1 11 2 "1" "1"
"1576" 17 2 2 9 1 3 2 "2" 0 2 1 0 2 0 0 0 0 0 16 2 "3" "0"
"1577" 17 2 2 7 1 1 1 "2" 1 1 2 2 1 1 1 0 0 0 17 2 "1" "1"
"1578" 17 1 2 12 1 1 2 "1" 1 1 0 0 2 0 0 0 0 0 17 2 "3" "0"
"1579" 17 2 2 10 1 1 2 "2" 0 4 2 2 1 0 1 0 0 0 14 2 "1" "0"
"1580" 18 2 2 12 1 3 2 "1" 1 2 1 0 2 0 0 1 0 0 16 1 "1" "1"
"1581" 16 1 2 8 1 2 2 "2" 0 2 1 0 2 0 0 0 0 0 16 2 "1" "0"
"1582" 16 2 2 10 1 1 2 "1" 1 4 1 1 1 0 0 1 0 0 14 2 "1" "1"
"1583" 16 2 1 10 1 1 1 "2" 0 2 1 1 1 0 1 0 0 1 13 1 "3" "0"
"1584" 18 2 2 11 1 1 1 "2" 0 23 1 1 1 0 0 0 0 0 12 2 "1" "1"
"1585" 17 2 2 10 1 4 2 "2" 1 6 6 1 1 1 1 0 0 0 14 2 "1" "0"
"1586" 17 2 2 10 1 3 2 "1" 1 2 2 2 1 1 1 0 0 0 13 1 "1" "0"
"1587" 18 1 2 11 1 3 2 "3" 0 2 1 1 1 0 0 1 0 0 16 2 "1" "1"
"1588" 18 1 2 9 1 3 1 "2" 0 10 1 4 1 0 1 0 1 0 13 2 "1" "1"
"1589" 18 2 2 11 1 1 2 "3" 0 2 1 0 2 0 0 1 0 0 17 2 "1" "1"
"1590" 17 2 2 10 1 1 1 "3" 0 2 1 0 2 0 0 1 0 0 16 2 "3" "1"
"1591" 17 1 2 10 1 2 2 "2" 1 7 4 5 1 1 1 0 0 0 11 2 "1" "1"
"1592" 16 2 2 9 1 3 2 "2" 1 8 1 1 1 1 1 0 0 1 11 2 "1" "1"
"1593" 17 2 2 10 1 1 2 "3" 0 5 1 1 1 0 1 0 1 0 16 2 "1" "1"
"1594" 15 2 2 8 1 1 1 "2" 0 11 3 2 1 0 1 0 0 0 10 2 "1" "1"
"1595" 17 1 2 7 1 2 1 "1" 1 1 0 0 2 0 0 0 0 0 13 1 "1" "1"
"1596" 16 2 2 9 1 1 1 "3" 1 19 2 1 1 1 1 1 1 0 11 2 "3" "1"
"1597" 17 1 2 10 1 1 2 "2" 0 4 3 1 1 0 1 0 0 0 14 2 "1" "1"
"1598" 16 2 2 9 1 1 2 "2" 0 6 2 0 2 0 1 1 1 0 13 1 "1" "1"
"1599" 17 2 2 10 1 1 2 "3" 0 3 1 0 2 0 0 0 0 0 15 2 "1" "0"
"1600" 18 1 2 13 1 1 1 "2" 1 7 4 1 1 1 1 1 1 0 14 1 "1" "1"
"1601" 17 2 2 10 1 3 2 "1" 1 3 1 0 2 0 0 0 0 0 16 1 "1" "1"
"1602" 17 2 2 9 1 1 2 "2" 0 3 2 2 1 0 1 0 0 0 15 2 "3" "0"
"1603" 16 1 2 9 1 1 2 "2" 0 6 1 2 1 0 1 1 0 1 13 2 "1" "1"
"1604" 16 2 2 9 1 1 1 "1" 1 2 1 0 2 1 0 0 0 0 14 1 "3" "0"
"1605" 17 2 2 8 1 1 1 "1" 1 3 5 0 2 0 1 0 0 0 13 1 "1" "1"
"1606" 18 2 2 11 1 3 2 "1" 1 2 1 2 1 0 0 0 0 0 16 1 "1" "0"
"1607" 16 2 2 9 1 3 1 "2" 1 3 1 1 1 1 1 0 0 0 14 2 "1" "1"
"1608" 16 1 2 7 1 2 1 "2" 1 20 5 1 1 1 1 1 0 1 10 2 "1" "1"
"1609" 15 2 2 8 1 4 2 "2" 1 5 3 2 1 1 1 0 0 0 13 1 "1" "1"
"1610" 15 1 2 4 1 1 1 "1" 1 18 0 12 1 1 1 0 1 1 9 2 "1" "1"
"1611" 16 2 2 7 1 2 1 "2" 0 3 2 2 1 0 1 0 0 0 15 1 "3" "1"
"1612" 17 5 1 10 1 2 2 "2" 1 4 2 2 1 1 1 1 1 1 10 2 "1" "1"
"1613" 17 2 2 7 1 1 2 "1" 1 3 0 0 2 0 1 0 0 0 16 1 "3" "0"
"1614" 16 1 2 10 1 1 1 "5" 0 4 6 4 1 0 0 0 0 1 12 2 "1" "1"
"1615" 16 2 2 7 1 1 1 "2" 1 9 4 3 1 1 1 0 0 0 12 1 "1" "1"
"1616" 17 1 2 9 1 1 1 "1" 1 4 4 0 2 0 1 0 0 0 15 2 "1" "1"
"1617" 15 1 2 8 1 3 2 "2" 0 3 1 3 1 0 1 0 0 0 13 2 "1" "1"
"1618" 16 1 2 8 1 3 1 "4" 0 4 3 0 2 0 1 1 0 0 10 2 "1" "1"
"1619" 16 2 2 10 1 3 2 "1" 1 1 0 0 2 0 0 0 0 0 15 1 "1" "1"
"1620" 18 2 2 11 1 4 1 "1" 1 4 2 1 1 0 1 0 0 0 15 2 "1" "1"
"1621" 16 2 2 7 1 1 1 "2" 0 4 1 3 1 0 1 0 1 0 15 2 "1" "1"
"1622" 17 1 2 10 1 2 2 "2" 0 3 1 1 1 0 1 0 1 1 15 1 "1" "1"
"1623" 17 1 2 7 1 1 1 "1" 1 1 0 0 2 0 0 0 0 0 16 2 "3" "0"
"1624" 17 2 2 10 1 1 2 "1" 1 12 2 0 2 1 0 1 1 0 13 1 "1" "1"
"1625" 16 1 2 8 1 1 2 "2" 0 4 3 3 1 0 1 0 0 1 14 2 "1" "1"
"1626" 17 1 2 7 1 1 1 "1" 1 5 2 2 1 0 1 0 0 1 12 2 "1" "1"
"1627" 18 3 2 8 1 3 2 "1" 1 1 0 0 2 0 0 0 0 0 16 1 "1" "1"
"1628" 16 1 2 8 1 1 1 "2" 0 3 1 1 1 0 1 0 0 0 15 2 "1" "1"
"1629" 17 2 2 10 1 1 1 "1" 1 3 2 1 1 1 1 0 0 0 15 1 "1" "1"
"1630" 16 1 2 9 1 1 1 "2" 0 2 1 0 2 0 1 0 0 0 13 1 "1" "1"
"1631" 16 2 2 9 1 4 1 "1" 1 5 2 0 2 0 1 0 0 0 14 1 "1" "1"
"1632" 17 2 2 9 1 4 1 "2" 1 8 3 0 2 1 1 0 1 1 9 2 "1" "1"
"1633" 16 2 2 7 1 1 1 "1" 1 1 0 1 1 0 1 0 0 0 13 2 "1" "1"
"1634" 17 2 2 10 1 3 2 "2" 1 3 2 0 2 1 0 0 0 0 16 2 "3" "0"
"1635" 16 2 2 9 1 4 1 "2" 0 17 6 10 1 0 1 0 0 0 15 2 "1" "1"
"1636" 16 2 2 10 1 1 2 "1" 1 4 1 0 2 1 1 1 1 0 14 1 "1" "1"
"1637" 16 2 2 9 1 1 1 "2" 0 8 4 2 1 0 1 0 1 1 11 2 "1" "0"
"1638" 16 2 2 10 1 1 1 "2" 0 3 1 0 2 0 1 0 0 1 10 2 "1" "0"
"1639" 17 2 2 12 1 1 2 "1" 1 1 0 0 2 0 0 0 0 0 16 1 "1" "0"
"1640" 17 2 2 13 1 1 2 "1" 1 2 1 1 1 0 1 0 0 0 14 2 "1" "0"
"1641" 16 2 2 9 1 3 2 "1" 1 5 3 1 1 1 1 0 0 1 11 1 "1" "1"
"1642" 16 2 2 9 1 1 2 "1" 1 2 1 0 2 0 1 0 0 0 15 1 "1" "1"
"1643" 17 2 2 10 1 1 2 "1" 1 2 1 0 2 1 1 1 0 0 15 2 "1" "1"
"1644" 15 2 2 9 1 4 2 "1" 1 3 0 1 1 0 0 0 0 1 12 1 "1" "1"
"1645" 17 2 2 10 1 3 2 "1" 1 6 1 2 1 0 1 0 0 1 14 1 "3" "1"
"1646" 17 1 2 7 1 1 1 "2" 0 3 3 2 1 0 1 1 0 1 15 2 "1" "1"
"1647" 17 1 2 9 1 1 2 "2" 0 4 1 1 1 0 1 0 0 0 15 2 "1" "1"
"1648" 16 2 2 9 1 3 1 "1" 1 1 0 0 2 0 0 0 0 0 15 1 "1" "1"
"1649" 16 2 2 10 1 1 2 "1" 1 3 0 0 2 0 0 0 0 0 14 1 "1" "1"
"1650" 17 2 2 9 1 1 2 "2" 1 3 1 1 1 1 1 0 0 0 15 2 "3" "0"
"1651" 16 2 2 9 1 1 1 "1" 1 5 1 0 2 0 1 0 0 0 13 2 "1" "1"
"1652" 17 2 2 9 1 3 2 "1" 1 3 4 2 1 0 1 0 0 0 15 2 "1" "1"
"1653" 17 2 2 10 1 3 1 "1" 1 4 1 0 2 1 0 0 0 0 13 2 "1" "1"
"1654" 17 2 2 7 1 1 2 "1" 1 2 1 0 2 0 0 0 0 1 16 1 "1" "1"
"1655" 17 1 2 10 1 1 2 "1" 1 4 2 0 2 0 1 1 0 0 15 2 "1" "1"
"1656" 17 2 2 9 1 1 2 "1" 1 14 3 0 2 0 1 0 0 0 14 2 "1" "0"
"1657" 16 2 2 9 1 1 2 "1" 1 1 0 0 2 0 0 0 0 0 15 1 "1" "1"
"1658" 17 2 2 8 1 1 1 "2" 0 5 2 0 2 0 1 0 0 0 10 2 "1" "0"
"1659" 17 2 2 10 1 1 2 "2" 0 2 1 0 2 0 0 0 1 0 15 2 "1" "1"
"1660" 16 1 2 8 1 3 2 "1" 1 4 1 0 2 0 1 0 1 0 11 1 "1" "1"
"1661" 17 2 2 10 1 4 2 "1" 1 1 0 0 2 0 0 0 0 0 16 1 "1" "1"
"1662" 16 2 2 8 1 3 1 "2" 0 3 1 1 1 0 1 0 0 0 15 2 "1" "0"
"1663" 17 2 2 9 1 1 2 "2" 0 1 2 0 2 0 1 0 0 0 16 2 "1" "1"
"1664" 17 1 2 8 1 1 2 "2" 0 8 1 3 1 0 1 1 0 1 14 1 "1" "1"
"1665" 17 2 2 10 1 1 2 "1" 1 3 1 2 1 1 1 0 1 1 14 2 "1" "1"
"1666" 17 1 2 7 1 1 1 "1" 1 12 3 0 2 1 1 0 0 1 14 1 "1" "1"
"1667" 16 1 2 9 1 1 2 "1" 1 24 3 12 1 1 1 0 0 1 8 2 "1" "1"
"1668" 17 2 2 10 1 4 1 "2" 0 25 3 2 1 0 1 0 0 1 12 1 "1" "1"
"1669" 16 2 2 10 1 4 2 "2" 0 3 1 1 1 0 1 0 0 1 14 2 "3" "1"
"1670" 16 2 2 8 1 3 2 "2" 0 6 2 1 1 0 1 0 1 0 11 2 "2" "0"
"1671" 16 1 2 9 1 2 2 "2" 0 2 1 0 2 0 1 1 1 0 15 2 "1" "1"
"1672" 17 2 2 10 1 3 1 "1" 1 3 2 0 2 0 1 0 0 0 14 1 "1" "1"
"1673" 16 2 2 10 1 4 2 "1" 1 2 0 0 2 0 0 0 0 0 15 1 "3" "0"
"1674" 16 2 2 10 1 3 2 "2" 0 2 0 0 2 0 0 0 0 0 16 2 "3" "1"
"1675" 17 1 2 7 1 1 1 "1" 1 5 1 0 2 1 1 0 0 0 12 1 "1" "1"
"1676" 17 1 2 11 1 3 2 "1" 1 10 3 2 1 1 1 1 0 1 9 2 "1" "1"
"1677" 16 2 2 9 1 1 2 "1" 1 8 1 0 2 0 1 0 0 0 13 1 "1" "1"
"1678" 17 1 2 10 1 1 1 "2" 0 7 3 1 1 0 1 0 0 0 13 2 "1" "1"
"1679" 16 2 2 10 1 5 2 "2" 0 2 1 0 2 0 0 0 0 1 16 2 "3" "1"
"1680" 16 1 2 8 1 3 2 "1" 1 1 0 0 2 0 0 0 0 0 15 2 "1" "1"
"1681" 17 2 2 10 1 3 2 "2" 1 2 1 1 1 1 1 1 1 0 15 2 "3" "0"
"1682" 17 1 2 9 1 1 2 "2" 0 5 2 1 1 0 1 0 0 0 11 1 "1" "1"
"1683" 17 1 2 8 1 1 2 "2" 0 2 1 0 2 0 1 0 0 0 16 1 "1" "1"
"1684" 14 2 2 7 1 3 2 "1" 1 2 1 0 2 0 1 0 0 0 13 1 "1" "0"
"1685" 16 2 2 9 1 2 2 "1" 1 2 1 0 2 1 1 0 0 0 15 1 "2" "0"
"1686" 17 2 2 11 1 2 1 "1" 1 6 2 1 1 0 1 1 0 1 13 1 "1" "1"
"1687" 16 2 2 9 1 1 2 "2" 1 6 1 3 1 1 1 0 1 0 9 2 "1" "1"
"1688" 17 2 2 11 1 1 2 "1" 1 1 0 0 2 0 0 0 0 0 16 1 "1" "1"
"1689" 16 2 2 9 1 1 1 "2" 0 4 3 3 1 0 1 0 0 0 12 2 "1" "1"
"1690" 17 1 2 10 1 3 1 "2" 0 2 0 1 1 0 1 0 0 1 15 2 "1" "1"
"1691" 16 2 2 9 1 4 1 "3" 0 10 1 1 1 0 1 1 0 0 12 1 "3" "1"
"1692" 18 2 2 10 1 4 1 "1" 1 2 1 0 2 1 0 0 0 0 15 1 "1" "1"
"1693" 17 2 2 10 1 1 2 "2" 0 4 5 4 1 0 1 0 0 0 14 2 "1" "1"
"1694" 16 2 2 10 1 5 1 "1" 1 5 1 0 2 1 0 0 0 0 12 2 "1" "1"
"1695" 17 2 2 11 1 4 1 "1" 1 3 1 1 1 0 1 0 0 1 13 1 "1" "0"
"1696" 16 2 2 10 1 3 1 "1" 1 20 2 2 1 1 1 1 0 0 11 1 "1" "1"
"1697" 17 2 2 8 1 1 1 "1" 1 2 0 0 2 0 1 0 0 0 16 1 "1" "1"
"1698" 16 2 2 10 1 1 2 "1" 1 2 0 0 2 0 0 0 0 0 16 1 "3" "0"
"1699" 16 1 2 8 1 1 2 "2" 0 3 4 11 1 0 1 0 0 1 13 2 "1" "1"
"1700" 16 2 2 9 1 1 1 "1" 1 4 2 0 2 0 1 0 0 0 14 2 "1" "1"
"1701" 15 2 2 6 1 3 1 "1" 1 1 0 0 2 0 0 0 0 0 14 2 "2" "1"
"1702" 16 2 2 9 1 7 1 "1" 1 10 1 1 1 0 1 1 1 0 13 2 "1" "1"
"1703" 16 1 2 8 1 1 2 "2" 1 3 1 1 1 1 1 1 0 0 14 2 "1" "1"
"1704" 15 2 2 9 1 1 1 "1" 1 3 4 1 1 1 1 0 0 0 10 1 "1" "1"
"1705" 17 2 2 10 1 1 2 "1" 1 8 4 1 1 0 1 0 0 0 14 1 "3" "1"
"1706" 16 1 2 10 1 3 1 "1" 1 1 0 0 2 0 0 0 0 0 15 1 "1" "1"
"1707" 17 1 2 10 1 2 1 "2" 1 5 1 0 2 1 1 0 1 0 15 1 "1" "1"
"1708" 17 2 2 9 1 3 2 "1" 1 3 0 0 2 0 0 0 0 0 15 1 "1" "1"
"1709" 17 2 2 10 1 1 2 "1" 1 1 1 0 2 1 0 0 0 0 16 1 "1" "1"
"1710" 17 2 2 9 1 1 2 "2" 1 4 2 8 1 1 1 1 1 1 15 2 "1" "1"
"1711" 17 2 2 9 1 1 1 "1" 1 15 6 1 1 0 1 0 1 1 12 2 "1" "1"
"1712" 17 2 2 10 1 4 2 "1" 1 2 1 3 1 0 1 1 1 0 16 1 "1" "0"
"1713" 16 2 2 9 1 4 1 "1" 1 5 2 4 1 0 1 1 0 0 15 2 "1" "1"
"1714" 16 2 2 9 1 2 2 "1" 1 12 1 3 1 0 0 0 0 1 12 2 "3" "0"
"1715" 17 2 2 9 1 4 2 "2" 1 10 5 4 1 1 1 1 1 0 10 2 "1" "1"
"1716" 17 2 2 9 1 2 2 "2" 1 3 1 1 1 1 1 0 0 1 15 2 "1" "1"
"1717" 15 2 2 7 1 3 2 "2" 1 5 41 2 1 1 1 0 0 0 11 1 "1" "1"
"1718" 17 2 2 11 1 5 1 "1" 1 2 0 2 1 1 1 0 1 1 15 1 "1" "1"
"1719" 18 2 2 9 1 1 2 "1" 1 3 21 99 9 1 1 0 0 0 15 1 "1" "1"
"1720" 16 2 1 8 1 1 2 "1" 1 2 1 0 2 0 1 0 0 0 13 1 "1" "1"
"1721" 17 1 2 9 1 1 1 "2" 0 2 2 1 1 0 1 0 0 1 14 1 "1" "1"
"1722" 16 2 2 9 1 4 1 "1" 1 3 1 0 2 1 1 0 1 0 14 1 "3" "1"
"1723" 16 2 2 9 1 1 1 "1" 1 5 2 1 1 0 1 0 1 0 13 2 "3" "1"
"1724" 17 2 2 10 1 1 2 "1" 1 4 2 2 1 1 1 0 0 0 14 1 "3" "1"
"1725" 17 1 2 11 1 1 1 "2" 0 4 3 3 1 0 1 0 1 1 12 2 "3" "1"
"1726" 15 1 2 7 1 3 1 "2" 1 10 5 2 1 1 1 1 1 0 9 1 "1" "1"
"1727" 17 2 2 9 1 1 1 "1" 1 4 3 1 1 0 1 0 0 0 11 2 "1" "1"
"1728" 17 2 2 11 1 1 2 "2" 0 6 2 1 1 0 1 0 0 1 13 2 "1" "1"
"1729" 15 2 2 8 1 2 2 "1" 1 4 0 3 1 0 1 0 1 0 12 1 "3" "0"
"1730" 15 2 2 9 1 1 1 "3" 0 13 5 1 1 0 1 1 0 0 11 2 "3" "1"
"1731" 16 1 2 9 1 3 1 "2" 0 4 1 3 1 0 1 0 0 0 13 2 "1" "1"
"1732" 17 1 2 8 1 3 2 "2" 0 2 2 1 1 0 1 0 0 0 13 2 "1" "1"
"1733" 17 2 2 12 1 3 2 "2" 0 4 2 0 2 0 1 0 0 0 15 2 "3" "0"
"1734" 15 1 2 9 1 1 2 "1" 1 10 1 0 2 1 1 0 0 1 13 1 "1" "1"
"1735" 16 2 2 9 1 1 2 "1" 1 10 1 1 1 0 1 0 0 0 13 1 "1" "1"
"1736" 15 5 1 8 1 3 1 "1" 1 1 0 0 2 0 0 0 0 0 14 1 "1" "1"
"1737" 14 5 1 7 1 1 1 "5" 0 15 3 2 1 0 0 0 0 0 11 2 "1" "1"
"1738" 16 5 1 7 1 3 2 "1" 1 9 1 0 2 0 0 0 0 1 11 2 "1" "0"
"1739" 17 1 1 9 1 1 1 "5" 1 18 4 2 1 1 1 1 1 1 9 2 "1" "1"
"1740" 16 2 2 10 1 3 2 "1" 1 4 0 2 1 1 1 0 0 1 13 2 "3" "1"
"1741" 16 1 2 11 1 3 2 "2" 0 2 1 0 2 0 1 0 0 0 16 2 "1" "0"
"1742" 14 5 1 7 1 3 2 "1" 1 4 0 1 1 0 0 0 0 0 14 1 "3" "1"
"1743" 14 2 2 8 1 5 9 "2" 0 4 0 0 2 0 0 0 0 0 11 2 "3" "1"
"1744" 16 1 1 9 1 2 1 "1" 1 1 0 0 2 0 0 0 0 0 15 1 "3" "1"
"1745" 15 5 1 7 2 4 2 "2" 1 99 2 2 1 1 0 1 0 1 12 2 "3" "1"
"1746" 16 2 2 11 1 1 2 "5" 1 6 2 1 1 1 1 1 0 0 12 2 "1" "1"
"1747" 17 5 1 10 1 1 2 "2" 0 8 4 1 1 0 1 1 1 1 12 1 "1" "1"
"1748" 16 2 2 9 1 3 1 "2" 1 3 2 2 1 1 1 0 0 0 13 2 "1" "1"
"1749" 16 5 1 8 1 2 1 "1" 1 20 1 1 1 1 1 0 0 0 13 1 "1" "1"
"1750" 16 2 2 9 1 1 1 "1" 1 2 1 1 1 1 1 0 0 0 15 2 "1" "1"
"1751" 17 1 1 9 1 3 1 "4" 0 3 0 4 1 0 1 1 0 1 10 2 "1" "1"
"1752" 16 5 1 8 1 3 2 "5" 0 8 2 0 2 0 1 0 1 0 12 2 "1" "1"
"1753" 16 5 1 9 2 1 2 "2" 1 6 3 1 1 1 1 0 0 1 14 2 "1" "1"
"1754" 15 1 1 9 2 2 2 "5" 0 7 1 0 2 0 0 0 0 0 14 2 "1" "1"
"1755" 14 3 2 9 2 1 2 "1" 1 9 1 0 2 1 1 0 0 1 9 1 "1" "1"
"1756" 14 5 1 7 1 1 1 "3" 1 25 1 1 1 1 1 1 0 1 9 2 "1" "1"
"1757" 16 5 1 7 1 1 1 "1" 1 26 3 1 1 0 1 1 0 1 13 1 "1" "1"
"1758" 17 1 1 9 1 1 1 "2" 0 2 1 1 1 0 1 0 0 1 16 2 "1" "1"
"1759" 14 1 2 7 2 2 2 "5" 0 1 2 0 2 0 0 0 0 1 14 2 "3" "0"
"1760" 17 1 1 7 1 1 1 "2" 1 18 1 1 1 1 1 0 0 1 11 1 "1" "1"
"1761" 15 1 2 10 1 4 1 "2" 1 27 2 1 1 1 1 1 0 1 11 1 "1" "1"
"1762" 14 1 1 6 1 3 1 "1" 1 15 1 0 2 0 1 0 0 0 13 1 "1" "1"
"1763" 17 2 2 9 1 3 1 "1" 1 13 3 3 1 1 1 0 1 1 12 2 "3" "1"
"1764" 16 2 2 9 1 1 2 "2" 1 3 1 2 1 1 1 0 0 0 15 2 "3" "1"
"1765" 15 1 2 7 2 1 1 "1" 1 1 0 0 2 0 0 0 0 0 15 1 "1" "1"
"1766" 15 1 2 8 1 1 1 "5" 0 20 1 6 1 0 1 1 1 1 12 2 "1" "1"
"1767" 13 3 2 9 1 1 2 "1" 1 2 0 0 2 0 0 0 0 0 12 1 "3" "1"
"1768" 16 2 2 6 1 4 1 "1" 1 17 1 3 1 1 1 0 1 1 13 1 "3" "1"
"1769" 14 1 1 7 1 1 1 "5" 0 3 1 2 1 0 1 1 0 0 13 2 "1" "1"
"1770" 14 5 1 7 1 3 2 "2" 0 2 1 0 2 0 1 0 0 0 13 2 "1" "1"
"1771" 16 1 1 8 1 1 2 "2" 0 13 1 0 2 0 1 0 0 0 12 2 "1" "1"
"1772" 14 5 1 8 1 1 2 "1" 1 15 2 1 1 0 1 1 0 1 12 9 "1" "1"
"1773" 15 2 2 8 1 1 2 "1" 1 5 1 1 1 0 1 0 0 0 12 2 "3" "0"
"1774" 15 1 2 9 1 1 1 "2" 1 10 2 8 1 1 1 1 0 1 12 2 "1" "1"
"1775" 16 1 1 6 1 3 1 "1" 1 6 1 4 1 0 1 1 1 1 14 2 "1" "1"
"1776" 16 1 1 8 1 1 1 "2" 0 30 1 3 1 0 1 1 0 0 14 2 "1" "1"
"1777" 17 2 1 9 1 1 1 "1" 1 20 2 0 2 1 1 0 0 0 12 1 "1" "1"
"1778" 16 2 2 8 1 4 2 "2" 0 5 2 0 2 0 1 0 0 0 14 2 "1" "0"
"1779" 16 1 2 8 1 1 1 "2" 1 40 2 2 1 1 1 0 1 1 13 1 "1" "1"
"1780" 16 1 1 9 2 3 2 "3" 0 8 1 0 2 0 1 0 0 1 14 2 "1" "1"
"1781" 16 5 1 6 2 1 2 "1" 1 11 1 3 1 1 1 1 0 1 14 1 "1" "1"
"1782" 14 5 1 7 1 3 1 "1" 1 2 0 0 2 0 0 0 0 0 11 1 "1" "1"
"1783" 13 1 1 6 1 1 2 "2" 1 99 0 0 2 1 1 1 0 0 5 2 "2" "1"
"1784" 15 4 2 8 2 9 2 "1" 1 3 2 3 1 0 1 0 0 1 13 2 "1" "0"
"1785" 14 1 1 10 1 1 2 "3" 0 25 1 4 1 0 1 1 0 1 12 2 "1" "1"
"1786" 16 5 1 8 1 1 2 "2" 1 30 1 3 1 1 1 0 0 0 8 2 "1" "1"
"1787" 16 1 1 9 2 3 1 "5" 0 15 2 2 1 0 0 0 0 1 12 2 "1" "1"
"1788" 16 2 2 9 1 1 2 "2" 0 6 1 2 1 0 1 0 0 0 14 2 "1" "1"
"1789" 16 2 2 9 1 3 1 "2" 0 10 1 3 1 0 1 0 1 1 11 1 "1" "1"
"1790" 15 1 1 8 1 3 1 "2" 0 8 1 2 1 0 1 1 0 1 9 2 "1" "1"
"1791" 15 2 2 8 1 1 2 "5" 0 4 1 2 1 0 0 1 0 1 10 2 "1" "1"
"1792" 17 5 1 10 1 7 2 "1" 1 15 2 10 1 0 1 1 0 1 14 2 "1" "1"
"1793" 16 1 2 10 1 1 1 "2" 1 5 1 1 1 1 0 1 0 1 13 1 "1" "1"
"1794" 17 5 1 9 1 1 1 "2" 1 30 4 1 1 1 1 0 0 0 11 2 "1" "1"
"1795" 13 2 2 6 2 1 1 "1" 1 20 0 1 1 0 1 0 0 0 10 2 "3" "1"
"1796" 16 2 2 9 2 9 2 "5" 0 1 0 0 2 0 0 0 0 0 16 2 "3" "0"
"1797" 15 1 1 7 2 1 1 "2" 0 25 0 1 1 0 0 0 0 0 13 2 "1" "1"
"1798" 15 2 2 7 1 1 1 "2" 1 7 1 3 1 1 1 0 1 0 13 2 "1" "1"
"1799" 16 1 2 9 1 3 1 "2" 0 16 1 1 1 0 1 0 0 1 12 2 "3" "0"
"1800" 15 1 2 8 1 1 2 "2" 0 16 1 1 1 0 1 1 0 1 13 2 "1" "1"
"1801" 15 2 2 8 1 9 1 "4" 0 10 2 2 1 0 1 0 0 0 14 2 "2" "0"
"1802" 16 1 2 9 1 2 1 "1" 1 3 4 6 1 0 1 0 0 1 12 1 "2" "1"
"1803" 17 1 2 9 1 3 2 "1" 1 1 0 1 1 0 0 0 0 0 9 2 "3" "0"
"1804" 13 1 2 5 1 3 1 "2" 1 40 1 0 2 1 1 0 1 0 99 2 "1" "1"
"1805" 13 3 2 6 1 3 2 "2" 0 7 2 0 2 0 1 0 0 1 12 2 "1" "1"
"1806" 15 2 2 9 1 4 1 "2" 0 5 1 0 2 0 1 0 0 1 12 2 "2" "0"
"1807" 16 1 2 9 1 3 1 "2" 0 25 1 10 1 0 1 0 1 1 14 2 "1" "1"
"1808" 16 1 1 7 1 1 2 "4" 0 4 1 0 2 0 0 0 0 0 14 2 "1" "1"
"1809" 14 1 2 8 1 3 1 "2" 0 3 2 0 2 0 1 0 0 0 12 2 "1" "1"
"1810" 16 2 2 10 1 4 1 "2" 0 10 2 1 1 0 1 0 0 0 12 2 "3" "0"
"1811" 13 2 2 7 1 1 1 "2" 0 9 1 1 1 0 1 0 1 0 11 2 "1" "0"
"1812" 12 1 2 7 1 3 2 "2" 1 9 0 0 2 1 1 1 1 1 10 2 "2" "1"
"1813" 15 1 1 7 1 3 1 "2" 0 10 3 0 2 0 1 0 0 0 8 2 "1" "1"
